"REF_DATE","GEO","DGUID","Multiplier type","Variable","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2016A000011124","Direct multiplier","Output","Telecommunications [BS517000]","Per dollar of output","377","units","0","v1061939639","1.1.1.160","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Data processing, hosting, and related services [BS518000]","Per dollar of output","377","units","0","v1061939640","1.1.1.161","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Other information services [BS519000]","Per dollar of output","377","units","0","v1061939641","1.1.1.162","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Monetary authorities - central bank [BS521000]","Per dollar of output","377","units","0","v1061939642","1.1.1.163","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Banking and other depository credit intermediation [BS5221A0]","Per dollar of output","377","units","0","v1061939644","1.1.1.164","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Local credit unions [BS522130]","Per dollar of output","377","units","0","v1061939643","1.1.1.165","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Non-depository credit intermediation [BS522200]","Per dollar of output","377","units","0","v1061939645","1.1.1.166","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Activities related to credit intermediation [BS522300]","Per dollar of output","377","units","0","v1061939646","1.1.1.167","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Financial investment services, funds and other financial vehicles [BS52A000]","Per dollar of output","377","units","0","v1061939649","1.1.1.168","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Insurance carriers [BS524100]","Per dollar of output","377","units","0","v1061939647","1.1.1.169","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Agencies, brokerages and other insurance related activities [BS524200]","Per dollar of output","377","units","0","v1061939648","1.1.1.170","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Lessors of real estate [BS531100]","Per dollar of output","377","units","0","v1061939650","1.1.1.171","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Offices of real estate agents and brokers and activities related to real estate [BS531A00]","Per dollar of output","377","units","0","v1061939652","1.1.1.172","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Owner-occupied dwellings [BS5311A0]","Per dollar of output","377","units","0","v1061939651","1.1.1.173","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Automotive equipment rental and leasing [BS532100]","Per dollar of output","377","units","0","v1061939653","1.1.1.174","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Rental and leasing services (except automotive equipment) [BS532A00]","Per dollar of output","377","units","0","v1061939654","1.1.1.175","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Lessors of non-financial intangible assets (except copyrighted works) [BS533000]","Per dollar of output","377","units","0","v1061939655","1.1.1.176","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Legal services [BS541100]","Per dollar of output","377","units","0","v1061939656","1.1.1.177","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Accounting, tax preparation, bookkeeping and payroll services [BS541200]","Per dollar of output","377","units","0","v1061939657","1.1.1.178","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Architectural, engineering and related services [BS541300]","Per dollar of output","377","units","0","v1061939658","1.1.1.179","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Specialized design services [BS541400]","Per dollar of output","377","units","0","v1061939659","1.1.1.180","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Computer systems design and related services [BS541500]","Per dollar of output","377","units","0","v1061939660","1.1.1.181","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Management, scientific and technical consulting services [BS541600]","Per dollar of output","377","units","0","v1061939661","1.1.1.182","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Scientific research and development services [BS541700]","Per dollar of output","377","units","0","v1061939662","1.1.1.183","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Advertising, public relations, and related services [BS541800]","Per dollar of output","377","units","0","v1061939663","1.1.1.184","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Other professional, scientific and technical services [BS541900]","Per dollar of output","377","units","0","v1061939664","1.1.1.185","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Holding companies [BS551113]","Per dollar of output","377","units","0","v1061939665","1.1.1.186","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Office administrative services [BS561100]","Per dollar of output","377","units","0","v1061939666","1.1.1.187","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Facilities and other support services [BS561A00]","Per dollar of output","377","units","0","v1061939672","1.1.1.188","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Employment services [BS561300]","Per dollar of output","377","units","0","v1061939667","1.1.1.189","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Business support services [BS561400]","Per dollar of output","377","units","0","v1061939668","1.1.1.190","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Travel arrangement and reservation services [BS561500]","Per dollar of output","377","units","0","v1061939669","1.1.1.191","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Investigation and security services [BS561600]","Per dollar of output","377","units","0","v1061939670","1.1.1.192","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Services to buildings and dwellings [BS561700]","Per dollar of output","377","units","0","v1061939671","1.1.1.193","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Waste management and remediation services [BS562000]","Per dollar of output","377","units","0","v1061939673","1.1.1.194","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Educational services [BS610000]","Per dollar of output","377","units","0","v1061939674","1.1.1.195","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Offices of physicians [BS621100]","Per dollar of output","377","units","0","v1061939675","1.1.1.196","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Offices of dentists [BS621200]","Per dollar of output","377","units","0","v1061939676","1.1.1.197","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Miscellaneous ambulatory health care services [BS621A00]","Per dollar of output","377","units","0","v1061939677","1.1.1.198","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Nursing and residential care facilities [BS623000]","Per dollar of output","377","units","0","v1061939678","1.1.1.199","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Social assistance [BS624000]","Per dollar of output","377","units","0","v1061939679","1.1.1.200","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Performing arts, spectator sports and related industries, and heritage institutions [BS71A000]","Per dollar of output","377","units","0","v1061939682","1.1.1.201","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Amusement and recreation industries [BS713A00]","Per dollar of output","377","units","0","v1061939681","1.1.1.202","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Gambling industries [BS713200]","Per dollar of output","377","units","0","v1061939680","1.1.1.203","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Traveller accommodation [BS721100]","Per dollar of output","377","units","0","v1061939683","1.1.1.204","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Recreational vehicle (RV) parks, recreational camps, and rooming and boarding houses [BS721A00]","Per dollar of output","377","units","0","v1061939684","1.1.1.205","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Food services and drinking places [BS722000]","Per dollar of output","377","units","0","v1061939685","1.1.1.206","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Automotive repair and maintenance [BS811100]","Per dollar of output","377","units","0","v1061939686","1.1.1.207","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Repair and maintenance (except automotive) [BS811A00]","Per dollar of output","377","units","0","v1061939687","1.1.1.208","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Personal care services and other personal services [BS812A00]","Per dollar of output","377","units","0","v1061939690","1.1.1.209","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Funeral services [BS812200]","Per dollar of output","377","units","0","v1061939688","1.1.1.210","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Dry cleaning and laundry services [BS812300]","Per dollar of output","377","units","0","v1061939689","1.1.1.211","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Business, professional and other membership organizations [BS813000]","Per dollar of output","377","units","0","v1061939691","1.1.1.212","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Private households [BS814000]","Per dollar of output","377","units","0","v1061939692","1.1.1.213","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Educational services [NP610000]","Per dollar of output","377","units","0","v1061939704","1.1.1.220","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Ambulatory health care services [NP621000]","Per dollar of output","377","units","0","v1061939705","1.1.1.221","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Social assistance [NP624000]","Per dollar of output","377","units","0","v1061939706","1.1.1.222","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Arts, entertainment and recreation [NP710000]","Per dollar of output","377","units","0","v1061939707","1.1.1.223","1.000","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Output","Religious organizations [NP813100]","Per dollar of output","377","units","0","v1061939708","1.1.1.224","1.000","","","","3"
